"NUM_OC","OC","ARTICULO","CODIGO","DESCRIPCION","UND_MEDIDA","CANTIDAD","CTD_RECIBIDA","CTD_ACEPTADA","CTD_RECHAZADA","PRECIO","IMPORTE","MONEDA","FECHA_CREACION","FECHA_PROMETIDA","AÑO CREACIÓN","AÑO ENTREGA","PROVEEDOR","COMPRADOR","IMPORTADO","ORG_ENVIO","ESTADO","COMENTARIOS","CANCELADA","DIRECCION_ENVIO"
"370160369","370160369","10043039","10043039","INS. CLOBEGEN CREMA MK x 20 g","milu","26","26","26","0","50,200","1,305,200","COP","9/8/2023","10/13/2023","2023","2023","SERVIGRAFIC SAS","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160370","370160370","10041662","10041662","INS. ACICLOVIR CREMA 5PORC COL","milu","92","90","90","0","42,400","3,900,800","COP","9/8/2023","10/30/2023","2023","2023","SERVIGRAFIC SAS","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160371","370160371","10006563","10006563","TAPA AZUL OVAL 67mm ACID NESS 400mL","milu","19","19","19","0","170,000","3,230,000","COP","9/8/2023","10/3/2023","2023","2023","SM PLASTICOS SAS","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160372","370160372","10045985","10045985","ETQ YODORA TALCO x 120 g DORSO","milu","319","320","320","0","92,120","29,386,280","COP","9/8/2023","9/20/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160373","370160373","10045986","10045986","ETQ YODORA TALCO x 90 g DORSO","milu","300","287","287","0","68,960","20,688,000","COP","9/8/2023","9/27/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160374","370160374","10041620","10041620","ETQ DORSO YODORA ROLL TOTAL CONTROL x 53 g (TFAR 4)","milu","110","116","116","0","22,040","2,424,400","COP","9/8/2023","11/3/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160375","370160375","10046004","10046004","STICKER DE SEGURIDAD/TAPA YODORA TALCO ( ADHESIVO P4)","milu","1,000","1,050","1,050","0","10,020","10,020,000","COP","9/8/2023","10/16/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160376","370160376","10041624","10041624","ETQ FRENTE YODORA ROLL TOTAL CONTROL x 53 g (TFAR 4)","milu","134","138","138","0","42,320","5,670,880","COP","9/8/2023","11/3/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160377","370160377","10043253","10043253","ETQ YODORA TALCO x 120g FRENTE","milu","319","316","316","0","83,890","26,760,910","COP","9/8/2023","9/20/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160378","370160378","10043255","10043255","ETQ YODORA TALCO x 90g FRENTE","milu","300","306","306","0","69,380","20,814,000","COP","9/8/2023","9/27/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160379","370160379","10001509","10001509","HIDROCORTISONA ACETATO MICRON (USO TOP)","Kg","31","31","31","0","650","19,877","USD","9/8/2023","10/3/2023","2023","2023","CHEMO SA SUIZA","VALERIA MARIN LARRAHONDO","M16-MATERIA PRIMA IMPORTADA","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160380","370160380","49102327","49102327","CRG 300 x 238 x 136mm EF","milu","8","11","11","0","1,243,000","9,819,700","COP","9/8/2023","9/29/2023","2023","2023","CARTONERA NACIONAL S.A.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160381","370160381","47050079","47050079","ACIDO BENZOICO","Kg","5,450","5,450","5,450","0","13,350","72,759,735","COP","9/8/2023","10/31/2023","2023","2023","PINOTHO S.A.S.","VALERIA MARIN LARRAHONDO","M13-MATERIA PRIMA NACIONAL","MTF","CLOSED","PRECIO: $ 3.4 USD TRM: $ 3,926.59 COP FECHA: 15-sep-2023","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160382","370160382","10038915","10038915","TAPA YODORA ROLL-ON GRIS PLATA x 53 g","milu","33","20","20","0","287,840","9,498,720","COP","9/8/2023","10/24/2023","2023","2023","PROPLAS S.A.","VALERIA MARIN LARRAHONDO","M19-MATERIAL EMPAQUE NACIONAL","MTF","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160476","370160476","10008439","10008439","ALCOHOL RECTIFICADO DESNATURALIZADO","L","40,000","40,062","40,062","0","3,172","126,880,000","COP","9/12/2023","9/14/2023","2023","2023","SUCROAL S.A.","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","""PRECIO: $0.78 USD    TRM:  $4066,87   Prom AGO2023
Entrega OC sujeta a programacion de TQ""
","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160490","370160490","10038192","10038192","PLEG GASTROFAST ADVANCE x 10 SCH","milu","160","168","168","0","606,000","96,960,000","COP","9/12/2023","10/17/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160491","370160491","10048481","10048481","PLEG ALERFAST D SUS ORAL x 30mL MMED (NP)","milu","35","36","36","0","416,000","14,560,000","COP","9/12/2023","10/20/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160493","370160493","25000025","25000025","ADITIVO REF MC 497NBA (CONTROLADO)","und","40","40","40","0","103,342","4,133,663","COP","9/12/2023","10/5/2023","2023","2023","EMBOPACK S.A.S.","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","TRM$3997.74 POR FAVOR ENTREGAR EN TECNOFAR ZONA FRANCA VILLA RICA, ADJUNTAR COPIA DE FACTURA Y OC","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160494","370160494","25555565","25555565","V-901-Q SOLUCION LIMPIEZA (CONTROLADO)","und","20","20","20","0","124,210","2,484,196","COP","9/12/2023","9/13/2023","2023","2023","MAPER S A","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","TRM$ 3997.74 POR FAVOR ENTREGAR EN TECNOFAR ZONA FRANCA VILLA RICA, ADJUNTAR COPIA DE FACTURA Y OC","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160495","370160495","10048620","10048620","CRG 408x308x112mm    ","milu","4","4","4","0","1,820,000","7,280,000","COP","9/12/2023","9/25/2023","2023","2023","CARTON DE COLOMBIA S.A.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","**URGENCIA**¨Por favor entregar mejor fecha posible","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160496","370160496","25555568","25555568","ADITIVO A188 (CONTROLADO)","und","58","58","58","0","115,934","6,724,199","COP","9/12/2023","9/13/2023","2023","2023","CODIFICACION & ETIQUETADO S.A.","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","TRM$3997.74 POR FAVOR ENTREGAR EN TECNOFAR ZONA FRANCA VILLA RICA, ADJUNTAR COPIA DE FACTURA Y OC","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160496","370160496","25555605","25555605","ADITIVO TÉCNICO REF: 5158-5199","L","60","60","60","0","119,932","7,195,932","COP","9/12/2023","9/13/2023","2023","2023","CODIFICACION & ETIQUETADO S.A.","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","TRM$3997.74 POR FAVOR ENTREGAR EN TECNOFAR ZONA FRANCA VILLA RICA, ADJUNTAR COPIA DE FACTURA Y OC","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160497","370160497","10044310","10044310","ETQ MK DOSS X 240mL INST","milu","0","0","0","0","150,140","0","COP","9/12/2023","9/28/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","**URGENTE** por favor entregar mejor fecha posible.","Y","KM 24 VIA CALI-SANT.QUILICHAO"
"370160498","370160498","10019934","10019934","CRG 466 x 284 x 226","milu","3","3","3","0","2,604,010","7,812,030","COP","9/12/2023","9/25/2023","2023","2023","CARTON DE COLOMBIA S.A.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160499","370160499","10038840","10038840","ENV PP NATURAL 400mL RS28mm ARK EF","milu","694","680","680","0","652,604","452,646,134","COP","9/12/2023","9/13/2023","2023","2023","ARPACK S.A.S","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160500","370160500","10038840","10038840","ENV PP NATURAL 400mL RS28mm ARK EF","milu","694","688","688","0","652,604","452,646,134","COP","9/12/2023","9/24/2023","2023","2023","ARPACK S.A.S","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160501","370160501","10033011","10033011","FUNDA HIDRAPLUS 75 MEQ+ZINC COCO FCOx400ML EXP","milu","90","84","84","0","95,460","8,591,400","COP","9/12/2023","9/24/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160502","370160502","10033012","10033012","FUNDA HIDRAPLUS 75 MEQ+ZINC UVA FCOx400mL ECU","milu","120","113","113","0","95,460","11,455,200","COP","9/12/2023","9/24/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160503","370160503","49102549","49102549","BOLSA CLYSAR 17 x 21 cm","milu","7","7","7","0","82,000","574,000","COP","9/12/2023","9/25/2023","2023","2023","MARPLASTICS SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160504","370160504","10033014","10033014","FUNDA HIDRAPLUS  75MEQ+ZINC CEREZA FCOx400mL EXP","milu","90","93","93","0","95,460","8,591,400","COP","9/12/2023","10/10/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160505","370160505","10038953","10038953","ETQ GASTROFAST ADVANCE x 240mL","milu","55","56","56","0","251,940","13,856,700","COP","9/12/2023","10/12/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160506","370160506","10042683","10042683","FUNDA HIDRAPLUS 75 MEQ+ZINC COCO x400mL MMED","milu","12","10","10","0","332,200","3,986,400","COP","9/12/2023","10/16/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160507","370160507","10033016","10033016","FUNDA HIDRAPLUS 45MEQ+ZINC MANZANA FCO x 400ml ECU","milu","90","90","90","0","95,460","8,591,400","COP","9/12/2023","11/18/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160508","370160508","10033018","10033018","FUNDA HIDRAPLUS 45MEQ+ZINC UVA FCO X 400ML EXP","milu","74","71","71","0","95,460","7,064,040","COP","9/12/2023","11/1/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160509","370160509","10033020","10033020","FUNDA HIDRAPLUS 45MEQ+ZINC FRESA FCO x 400ml ECU","milu","80","76","76","0","95,460","7,636,800","COP","9/12/2023","10/25/2023","2023","2023","COMARBEL SAS","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160510","370160510","10038122","10038122","ETQ REVERSO MAGNESIA MK SUSPENSION FCO X 120 mL","milu","300","315","315","0","31,460","9,438,000","COP","9/12/2023","10/12/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160511","370160511","10041565","10041565","ETQ. HIDROXIDO DE ALUMINIO SUS x360mL FRE","milu","6","6","6","0","159,060","954,360","COP","9/12/2023","10/3/2023","2023","2023","VIAPPIANI DE COLOMBIA S.A.S.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160538","370160538","10005161","10005161","CRG GENERICA 29","milu","1","1","1","0","2,996,410","2,996,410","COP","9/13/2023","9/25/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160539","370160539","49101096","49101096","CRG. 298 x 260 x 180 EF","milu","2","2","2","0","1,504,000","3,008,000","COP","9/13/2023","9/27/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160540","370160540","51000202","51000202","CRG. 462 x 282 x 135","milu","1","985","985","0","1,884,000","1,884,000","COP","9/13/2023","9/27/2023","2023","2023","CARTONERA NACIONAL S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160568","370160568","10049144","10049144","PLEG FLUOXETINA MK 20mg/5mL SOL ORAL x70mL MMED","milu","14","14","14","0","447,000","6,034,500","COP","9/13/2023","10/17/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160569","370160569","10049145","10049145","PLEG FLUOXETINA MK 20mg/5mL SOL ORAL x70mL","milu","24","25","25","0","424,000","10,260,800","COP","9/13/2023","10/12/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160570","370160570","10016593","10016593","SOB BOLSA ENE 133 mL","milu","40","41","41","0","126,100","5,044,000","COP","9/13/2023","10/25/2023","2023","2023","EMPRESA DE SERVICIOS PLASTICOS FLEXIBLES ESERPLEX SAS","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160571","370160571","10038293","10038293","PLEG GASTROFAST ADVANCE x 240mL","milu","50","50","50","0","1,043,000","52,150,000","COP","9/13/2023","10/14/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160572","370160572","49360314","49360314","TAPA DE SEG. GOTEROS RS18 mm BLANCA-","milu","20","20","20","0","31","610","USD","9/13/2023","9/25/2023","2023","2023","GERRESHEIMER PLASTICOS SAO PAULO","SAHARA MARIA PINEDA SANTANDER","M22-MATERIAL EMPAQUE IMPORTADO","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160573","370160573","10048290","10048290","PLEG ANTIALGINA MK GOTAS X30mL (NP)","milu","10","10","10","0","225,000","2,250,000","COP","9/13/2023","9/28/2023","2023","2023","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160575","370160575","10007488","10007488","CRG 355x140x115","milu","4","4","4","0","830,000","3,320,000","COP","9/13/2023","10/4/2023","2023","2023","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160576","370160576","10044301","10044301","PLEG HIDRAPLUS 75mEq+ZINC UVA X4SCH ECU","milu","80","84","84","0","491,330","39,306,400","COP","9/13/2023","11/3/2023","2023","2023","ALIANZA GRAFICA S.A.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160577","370160577","10044299","10044299","PLEG HIDRAPLUS 75mEq+ZINC CEREZA X4SCH ECU","milu","110","115","115","0","486,940","53,563,400","COP","9/13/2023","10/22/2023","2023","2023","ALIANZA GRAFICA S.A.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160578","370160578","10003215","10003215","ALANTOINA","Kg","575","575","575","0","85,254","49,021,280","COP","9/13/2023","10/23/2023","2023","2023","ANDERS COLOMBIA SAS","VALERIA MARIN LARRAHONDO","M13-MATERIA PRIMA NACIONAL","MTF","CLOSED","PRECIO: $ 20.05 USD TRM: $4,252.09 COP FECHA: 05-oct-2023","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160579","370160579","51735711","51735711","ENV VIDRIO AMBAR 180mL B28-MCA3-A3003","milu","43","43","43","0","723,468","30,790,798","COP","9/13/2023","10/13/2023","2023","2023","CRISTALERIA PELDAR SA","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160580","370160580","10006329","10006329","ENV VIDRIO AMBAR CILINDR.340mL 28-MCA3-A1252","milu","38","38","38","0","774,473","29,739,763","COP","9/13/2023","9/27/2023","2023","2023","CRISTALERIA PELDAR SA","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160582","370160582","25555579","25555579","AMONIACO (CONTROLADO)","L","5","5","5","0","64,000","320,000","COP","9/13/2023","9/14/2023","2023","2023","SCIENTIFIC PRODUCTS SAS","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","POR FAVOR ENTREGAR EN TECNOFAR ZONA FRANCA VILLA RICA ADJUNTAR COPIA DE FACTURA Y OC","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160584","370160584","10049143","10049143","INS FLUOXETINA MK 20mg/5mL SOL ORAL","milu","38","40","40","0","64,000","2,432,000","COP","9/13/2023","10/13/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160585","370160585","10049142","10049142","ETQ FLUOXETINA MK 20mg/5mL SOL ORAL x70mL","milu","24","25","25","0","90,000","2,178,000","COP","9/13/2023","10/13/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160586","370160586","10049141","10049141","ETQ FLUOXETINA MK 20mg/5mL SOL ORAL x70mL MMED","milu","14","15","15","0","123,000","1,722,000","COP","9/13/2023","10/13/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160587","370160587","10046246","10046246","ETQ BENZIRIN VERDE ASEPTIC X120mL","milu","34","36","36","0","76,440","2,598,960","COP","9/13/2023","10/6/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160588","370160588","10048289","10048289","ETQ ANTIALGINA MK GOTAS X30mL","milu","10","11","11","0","135,000","1,350,000","COP","9/13/2023","10/11/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160589","370160589","10048416","10048416","INS ANTIALGINA MK GOTAS","milu","10","11","11","0","84,500","845,000","COP","9/13/2023","10/10/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160590","370160590","10004622","10004622","SABOR CEREZA 502.068/C","Kg","120","120","120","0","46,125","5,535,032","COP","9/13/2023","9/22/2023","2023","2023","AROMATICOS DE OCCIDENTE SAS","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","Precio 11.55 USD x TRM  $3,993.53 - 13 Septiembre 2023","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160591","370160591","10006604","10006604","SABOR MANZANA 502.302/B","g","74,000","74,000","74,000","0","60","4,432,600","COP","9/13/2023","10/13/2023","2023","2023","AROMATICOS DE OCCIDENTE SAS","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","Precio 0.015 USD x TRM  $3,993.53 - 13 Septiembre 2023","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160592","370160592","47200085","47200085","ESENCIA DE CEREZA 51849-C","Kg","140","140","140","0","50,319","7,044,590","COP","9/13/2023","9/20/2023","2023","2023","AROMATICOS DE OCCIDENTE SAS","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TFV","CLOSED","Precio 12.6 USD x TRM  $3,993.53 - 13 Septiembre 2023","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160726","370160726","10046281","10046281","DOSIFICADOR ORAL 10mL+TAPÓN (LIQ-PROM)","milu","60","60","60","0","576,000","34,560,000","COP","9/15/2023","9/29/2023","2023","2023","PROCESOS DE MANUFACTURA S.A.S.","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","","KM 24 VIA CALI-SANT.QUILICHAO"
"370160727","370160727","10048022","10048022","ETQ FERROVITAL NF VAINILLA x180mL","milu","25","26","26","0","105,000","2,625,000","COP","9/15/2023","10/10/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160728","370160728","10049521","10049521","INS ALERFAST SUS ORAL","milu","50","53","53","0","67,600","3,380,000","COP","9/15/2023","10/10/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160729","370160729","10049404","10049404","INS ALERFAST D SUS ORAL","milu","35","37","37","0","65,000","2,275,000","COP","9/15/2023","10/5/2023","2023","2023","SERVIGRAFIC SAS","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160736","370160736","10020918","10020918","TAPA PP PULL PUSH RS28mm + LINER PP PEEL 220 CON PESTAÑA","milu","501","501","501","0","252,900","126,702,900","COP","9/18/2023","11/1/2023","2023","2023","MERIDIANO S.A.S.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160737","370160737","10020918","10020918","TAPA PP PULL PUSH RS28mm + LINER PP PEEL 220 CON PESTAÑA","milu","690","690","690","0","252,900","174,501,000","COP","9/18/2023","10/11/2023","2023","2023","MERIDIANO S.A.S.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160738","370160738","10007301","10007301","COPA DOSIFICADORA 25 mL PP. SUERO ORAL","milu","500","501","501","0","93,200","46,600,000","COP","9/18/2023","11/22/2023","2023","2023","MERIDIANO S.A.S.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160739","370160739","10007301","10007301","COPA DOSIFICADORA 25 mL PP. SUERO ORAL","milu","680","680","680","0","93,200","63,376,000","COP","9/18/2023","11/3/2023","2023","2023","MERIDIANO S.A.S.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
"370160768","370160768","52020050","52020050","CRG. 476 x 312 x 175 EF","milu","5","5","5","0","2,464,000","12,320,000","COP","9/18/2023","10/9/2023","2023","2023","CARTON DE COLOMBIA S.A.","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TFV","CLOSED","","N","KM 24 VIA CALI-SANT.QUILICHAO"
