Date,Hotel Name,Stars,Destination,Address,Amenities,Night Price($)
18-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pool, Kitchen/Kitchenette",1397
18-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Parking, Hot tub, Gym",1002
19-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Free WiFi, Gym, Free Breakfast, Fitness, Kitchen/Kitchenette",269
19-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Pet friendly, Airport Shuttle, Parking",376
20-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free WiFi, Fitness, Parking",310
20-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Gym, Fitness, Pool",537
21-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Pool, Parking, Hot tub, Airport Shuttle, Gym",1163
21-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Free Breakfast, Free WiFi, Fitness",1336
22-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Fitness, Hot tub, Parking, Free WiFi",1441
22-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Hot tub, Free Breakfast, Parking",379
23-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Parking, Airport Shuttle, Pool",268
23-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Fitness, Kitchen/Kitchenette, Airport Shuttle",1062
24-03-2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Pet friendly, Kitchen/Kitchenette, Hot tub",987
24-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Kitchen/Kitchenette, Free WiFi, Fitness, Hot tub",1456
25-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Free WiFi, Pet friendly, Fitness, Gym",430
25-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Hot tub, Kitchen/Kitchenette, Free Breakfast, Airport Shuttle",994
26-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Kitchen/Kitchenette, Pet friendly, Fitness, Parking",652
26-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Gym, Fitness, Parking",574
27-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Hot tub, Pet friendly, Free WiFi, Free Breakfast",1175
27-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Pool, Pet friendly, Airport Shuttle",531
28-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Parking, Gym, Free Breakfast, Pet friendly, Hot tub",1329
28-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Airport Shuttle, Gym, Pool, Kitchen/Kitchenette",1430
29-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
29-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
30-03-2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Fitness, Pool, Free WiFi, Pet friendly",1201
30-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Gym, Free Breakfast, Free WiFi",747
31-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Free Breakfast, Free WiFi, Hot tub",285
31-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Hot tub, Pet friendly, Fitness, Kitchen/Kitchenette, Parking",1110
1/3/2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Free WiFi, Fitness, Pet friendly",397
1/3/2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019","Free Breakfast, Parking",412
2/3/2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Free Breakfast, Free WiFi, Fitness",282
2/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Parking, Airport Shuttle",406
3/3/2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Fitness, Free Breakfast",334
3/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Pool, Kitchen/Kitchenette, Fitness",330
4/3/2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Free Breakfast,379
4/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Fitness,362
5/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Gym, Parking",245
5/3/2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019",Pet friendly,401
6/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Free WiFi, Hot tub",415
6/3/2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019","Parking, Airport Shuttle, Free Breakfast",360
7/3/2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Gym, Pool, Pet friendly",252
7/3/2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Gym,278
8/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Gym,301
8/3/2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019",Airport Shuttle,245
9/3/2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Pool, Fitness",350
9/3/2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Fitness, Gym, Pool",378
10/3/2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019",Parking,266
10/3/2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019",Free WiFi,346
11/3/2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Pool, Free Breakfast, Free WiFi",271
11/3/2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Hot tub,388
12/3/2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018",Airport Shuttle,236
12/3/2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Hot tub,265
13-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018",Airport Shuttle,244
13-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018",Free WiFi,411
14-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Free WiFi",395
14-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Fitness, Airport Shuttle",349
15-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Airport Shuttle, Pet friendly, Parking",399
15-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Airport Shuttle,248
16-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Free Breakfast, Gym",331
16-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Airport Shuttle, Free Breakfast, Pool",355
17-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018",Gym,416
17-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Free Breakfast, Fitness",302
18-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Kitchen/Kitchenette",297
18-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Pool,385
19-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019","Gym, Parking",279
19-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019",Pet friendly,392
20-03-2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019","Free WiFi, Airport Shuttle",235
20-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Kitchen/Kitchenette",360
21-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Free WiFi, Parking, Pet friendly",412
21-03-2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019","Gym, Free Breakfast",231
22-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019","Pool, Airport Shuttle",292
22-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Pet friendly, Gym",234
23-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Pet friendly, Free WiFi, Parking",339
23-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019","Airport Shuttle, Free WiFi, Gym",345
24-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Airport Shuttle,249
24-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Free WiFi,379
25-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Airport Shuttle, Hot tub",321
25-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Pool, Hot tub, Gym",324
26-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Free Breakfast, Gym",349
26-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette",381
27-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Free WiFi, Parking, Pet friendly",242
27-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Pet friendly, Airport Shuttle, Fitness",289
28-03-2024,"The Langham, New York, Fifth Avenue",4,NYC,"400 5th Ave, New York, NY 10018","Fitness, Hot tub, Pet friendly",401
28-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019",Free Breakfast,416
29-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
29-03-2024,The Plaza Hotel,4,NYC,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
30-03-2024,"The Ritz-Carlton New York, Central Park",4,NYC,"50 Central Park S, New York, NY 10019",Airport Shuttle,288
30-03-2024,The Peninsula New York,4,NYC,"700 5th Ave, New York, NY 10019",Pet friendly,241
31-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007","Pet friendly, Kitchen/Kitchenette",304
31-03-2024,Four Seasons Hotel New York Downtown,4,NYC,"27 Barclay St, New York, NY 10007",Pet friendly,403
1/3/2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Parking, Free WiFi, Pool, Pet friendly, Free Breakfast",714
1/3/2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Fitness, Gym, Pool, Pet friendly, Free WiFi",1176
2/3/2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Hot tub, Gym, Airport Shuttle, Free WiFi",1937
2/3/2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Kitchen/Kitchenette, Fitness, Hot tub",451
3/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Parking, Pet friendly, Free WiFi, Airport Shuttle, Free Breakfast",1730
3/3/2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Parking, Airport Shuttle, Kitchen/Kitchenette, Hot tub",762
4/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Free Breakfast, Fitness, Gym",481
4/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Fitness, Parking, Pool, Pet friendly, Kitchen/Kitchenette",1648
5/3/2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Parking",1763
5/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Hot tub, Gym, Pet friendly",1266
6/3/2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Pet friendly, Airport Shuttle, Fitness",1143
6/3/2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Pool, Pet friendly, Parking, Free Breakfast, Hot tub",1135
7/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Fitness, Kitchen/Kitchenette, Pool",584
7/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Parking, Fitness, Airport Shuttle, Kitchen/Kitchenette",1862
8/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Pool, Pet friendly",1151
8/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Pet friendly, Pool, Parking, Free WiFi",1217
9/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Pool, Pet friendly, Parking",1037
9/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Fitness, Pool, Free Breakfast",621
10/3/2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Hot tub, Fitness, Kitchen/Kitchenette, Airport Shuttle, Parking",1061
10/3/2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Free Breakfast, Airport Shuttle, Gym",565
11/3/2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Gym, Free Breakfast, Parking",574
11/3/2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Hot tub, Parking, Fitness, Free WiFi, Pet friendly",750
12/3/2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Fitness, Parking, Hot tub, Kitchen/Kitchenette",769
12/3/2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Pet friendly, Fitness, Pool, Hot tub, Kitchen/Kitchenette",1328
13-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Parking, Gym, Free Breakfast",1918
13-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Pool, Free WiFi, Hot tub",972
14-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Free Breakfast, Free WiFi, Airport Shuttle, Pet friendly, Gym",1262
14-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Gym, Pet friendly, Free WiFi",740
15-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Free Breakfast, Airport Shuttle, Pet friendly",609
15-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Fitness, Free Breakfast, Gym, Pool, Airport Shuttle",1575
16-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Pool, Kitchen/Kitchenette, Gym, Hot tub, Pet friendly",1624
16-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Kitchen/Kitchenette, Free WiFi, Pet friendly, Airport Shuttle",885
17-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Airport Shuttle, Pool, Fitness, Hot tub, Gym",1403
17-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Pool, Pet friendly, Hot tub",538
18-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Free Breakfast, Parking, Free WiFi, Gym",395
18-03-2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Fitness, Airport Shuttle, Free WiFi, Parking, Pet friendly",1354
19-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Fitness, Free Breakfast, Gym",1025
19-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Free Breakfast, Hot tub",1157
20-03-2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Free WiFi, Fitness, Pool, Gym",1406
20-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Free WiFi, Hot tub",1461
21-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Gym, Pet friendly, Free Breakfast",1474
21-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Airport Shuttle, Gym, Kitchen/Kitchenette, Fitness",1549
22-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Pool, Airport Shuttle, Free Breakfast",930
22-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette, Free WiFi, Pet friendly",1775
23-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Free WiFi, Hot tub",1520
23-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Pet friendly, Free WiFi, Kitchen/Kitchenette, Free Breakfast",497
24-03-2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Fitness, Kitchen/Kitchenette, Gym",1726
24-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Pet friendly, Free Breakfast, Fitness",1837
25-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Pet friendly, Pool, Parking",1543
25-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Free WiFi, Pool, Hot tub",1078
26-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Fitness, Gym, Hot tub, Kitchen/Kitchenette, Free Breakfast",994
26-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Free WiFi, Gym, Kitchen/Kitchenette",1564
27-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Parking, Kitchen/Kitchenette, Free WiFi, Gym",1798
27-03-2024,Four Seasons Hotel New York Downtown,5,NYC,"27 Barclay St, New York, NY 10007","Kitchen/Kitchenette, Pet friendly, Pool",1080
28-03-2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Pet friendly, Airport Shuttle, Pool, Parking, Free Breakfast",608
28-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Airport Shuttle, Pool, Kitchen/Kitchenette, Parking",537
29-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
29-03-2024,"The Ritz-Carlton New York, Central Park",5,NYC,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
30-03-2024,"The Langham, New York, Fifth Avenue",5,NYC,"400 5th Ave, New York, NY 10018","Airport Shuttle, Pet friendly, Parking, Fitness, Free WiFi",882
30-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Pool, Fitness, Gym, Pet friendly",750
31-03-2024,The Plaza Hotel,5,NYC,"768 5th Ave, New York, NY 10019","Fitness, Free WiFi, Kitchen/Kitchenette, Free Breakfast, Parking",1724
31-03-2024,The Peninsula New York,5,NYC,"700 5th Ave, New York, NY 10019","Kitchen/Kitchenette, Airport Shuttle, Free WiFi, Hot tub",1039
1/3/2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Free Breakfast, Free WiFi",231
1/3/2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128",Free WiFi,253
2/3/2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113",Parking,244
2/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Kitchen/Kitchenette, Pool, Gym",237
3/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113",Pool,231
3/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Hot tub, Kitchen/Kitchenette, Airport Shuttle",228
4/3/2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Pool, Kitchen/Kitchenette, Airport Shuttle",247
4/3/2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Free Breakfast, Gym, Free WiFi",249
5/3/2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113",Gym,254
5/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113",Free Breakfast,252
6/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Hot tub, Pet friendly, Gym",232
6/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113",Pool,226
7/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Airport Shuttle, Fitness",248
7/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Free WiFi, Gym",227
8/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Airport Shuttle, Fitness, Free WiFi",253
8/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Hot tub, Pet friendly, Fitness",245
9/3/2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113",Free WiFi,233
9/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113",Gym,223
10/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Hot tub, Airport Shuttle, Free WiFi",230
10/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Pet friendly, Parking, Fitness",237
11/3/2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113",Parking,251
11/3/2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Free WiFi, Pool",240
12/3/2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113",Hot tub,235
12/3/2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Gym, Free WiFi",237
13-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Gym, Airport Shuttle",234
13-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113",Fitness,249
14-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Free Breakfast, Parking",228
14-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113",Pool,242
15-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113",Kitchen/Kitchenette,235
15-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Pool, Kitchen/Kitchenette, Free Breakfast",243
16-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Kitchen/Kitchenette, Free WiFi",233
16-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Pet friendly, Parking",225
17-03-2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Hot tub, Gym",247
17-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Fitness, Free WiFi",231
18-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113",Gym,239
18-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Airport Shuttle, Free Breakfast",243
19-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Fitness, Free WiFi, Airport Shuttle",241
19-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Free Breakfast, Pool",253
20-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Pool, Hot tub",228
20-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113",Hot tub,228
21-03-2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Parking, Free Breakfast, Pool",229
21-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Free WiFi, Kitchen/Kitchenette, Pet friendly",236
22-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Parking, Fitness",230
22-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Pet friendly, Airport Shuttle, Gym",247
23-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Gym, Pet friendly",236
23-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128","Pet friendly, Hot tub, Parking",253
24-03-2024,AC Hotel by Marriott San Jose Downtown,4,San Jose,"350 W Santa Clara St, San Jose, CA 95113","Airport Shuttle, Hot tub, Fitness",240
24-03-2024,San Jose Marriott,4,San Jose,"301 S Market St, San Jose, CA 95113","Free Breakfast, Gym",229
25-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128",Parking,236
25-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Parking, Pool, Fitness",253
26-03-2024,Hotel Valencia Santana Row,4,San Jose,"355 Santana Row, San Jose, CA 95128",Airport Shuttle,227
26-03-2024,Fairmont San Jose,4,San Jose,"170 S Market St, San Jose, CA 95113","Gym, Kitchen/Kitchenette",241
27-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Kitchen/Kitchenette, Hot tub, Fitness",225
27-03-2024,The Westin San Jose,4,San Jose,"302 S Market St, San Jose, CA 95113","Free WiFi, Kitchen/Kitchenette",252
